soc3d,soc3d_label,tech40_id,tech40_label,tech40_labelshort,cosine3d,n_patent,xposure3d
51-9000,Other Production Occupations,14,Passenger Transportation,Passenger Transportation,0.040353794251879994,3,0.04034285005695692
51-9000,Other Production Occupations,15,Food Ordering & Vending Systems,Food Ordering,0.4433495718098817,53,0.4299774722633587
51-9000,Other Production Occupations,16,Digital Advertising,Digital Advertising,0.2764613280807892,32,0.2730555173496911
51-9000,Other Production Occupations,17,Electronic Trading and Auctions,E-Trading,0.08313634422136251,11,0.0830408726213007
51-9000,Other Production Occupations,18,Online Shopping Platforms,Online Shopping,0.3547185943691108,49,0.347671953647238
51-9000,Other Production Occupations,19,E-Coupons & Promotion Management,E-Coupons,0.17870319017594283,21,0.17776546175897298
51-9000,Other Production Occupations,20,Electronic Payments & Financial Transactions,E-Payment,0.4240623314576384,51,0.41228288389641
51-9000,Other Production Occupations,21,Mobile Payments,Mobile Payment,0.19513964494334501,25,0.19392192876271044
51-9000,Other Production Occupations,22,Gaming & Wagering Systems,Gaming,0.2216896696874087,34,0.21991282079212932
51-9000,Other Production Occupations,23,Digital Authentication,Digital Authentification,0.3495203936820523,43,0.34276884081775233
51-9000,Other Production Occupations,24,E-Learning,E-Learning,0.06394456086141867,6,0.06390106362361946
51-9000,Other Production Occupations,25,Location-Based Services & Tracking,Location-Based Services,0.031783091857992,6,0.03177774326151952
51-9000,Other Production Occupations,26,Voice Communication,Voice Communication,0.5803331233863783,70,0.5518877028647472
51-9000,Other Production Occupations,27,Electronic Messaging,Electronic Messaging,0.38285194025145747,41,0.3740670741114244
51-9000,Other Production Occupations,28,Workflow Management,Workflow Management,1.2251172331910385,123,1.0319540152494233
51-9000,Other Production Occupations,29,Cloud Storage & Data Security,Cloud Storage,0.2553088611428021,32,0.25261357791048134
51-9000,Other Production Occupations,30,Information Processing,Information Processing,4.02347627110467,368,2.1003907093560974
51-9000,Other Production Occupations,31,Cloud Computing,Cloud Computing,0.32431536128100297,41,0.3188834517682881
51-9000,Other Production Occupations,32,Recommender Systems,Recommender Systems,0.04169884399397422,6,0.04168676915918647
51-9000,Other Production Occupations,33,Social Networking & Media Platforms,Social Networking,0.4268036648358429,48,0.4148054240424319
51-9000,Other Production Occupations,34,Digital Media Content,Digital Media Content,1.1359626306979227,118,0.974323027237778
51-9000,Other Production Occupations,35,Augmented and Virtual Reality (AR/VR),AR/VR,2.587843811687967,262,1.679370417502405
51-9000,Other Production Occupations,36,Machine Learning & Neural Networks,Machine Learning,1.6336575922450327,193,1.2666879831204276
51-9000,Other Production Occupations,37,Medical Imaging & Image Processing,Medical Imaging,4.237315549636202,365,2.1507188168372027
51-9000,Other Production Occupations,38,Health Monitoring,Health Monitoring,2.1816199855857312,192,1.522028350721746
51-9000,Other Production Occupations,39,Medical Information,Medical Information,1.1522962257771596,92,0.9850720321217281
51-9000,Other Production Occupations,40,E-Healthcare,E-Healthcare,0.5941602724059457,51,0.5638109274391866
53-1000,Supervisors of Transportation and Material Moving Workers,1,3D Printer Hardware,3D Printer Hardware,9.487911551252896,84,2.945931348936735
53-1000,Supervisors of Transportation and Material Moving Workers,2,3D Printing,3D Printing,4.078244559292915,37,2.113517002203559
53-1000,Supervisors of Transportation and Material Moving Workers,3,Additive Manufacturing,Additive Manufacturing,0.47395766796369676,4,0.4577984102250099
53-1000,Supervisors of Transportation and Material Moving Workers,4,Smart Agriculture & Water Management,Smart Agriculture,1.2955088892904016,11,1.075709805784225
53-1000,Supervisors of Transportation and Material Moving Workers,5,Internet of Things (IoT),IoT,2.3713645507440018,25,1.5983679447678176
53-1000,Supervisors of Transportation and Material Moving Workers,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,7,Industrial Automation & Robot Control,Industrial Automation,0.22563928183807033,2,0.2237671981838657
53-1000,Supervisors of Transportation and Material Moving Workers,8,Remote Monitoring & Control Systems,Remote Monitoring,1.1836440049799735,14,1.0054600205553932
53-1000,Supervisors of Transportation and Material Moving Workers,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,10,Intelligent Logistics,Intelligent Logistics,5.261823453391427,46,2.3625344870041474
53-1000,Supervisors of Transportation and Material Moving Workers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,4.760257530525505,56,2.2643033540374695
53-1000,Supervisors of Transportation and Material Moving Workers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,7.08812469537236,75,2.65650721615324
53-1000,Supervisors of Transportation and Material Moving Workers,14,Passenger Transportation,Passenger Transportation,1.604717088261824,16,1.2514807325906037
53-1000,Supervisors of Transportation and Material Moving Workers,15,Food Ordering & Vending Systems,Food Ordering,0.1311658877874374,1,0.13079266310453252
53-1000,Supervisors of Transportation and Material Moving Workers,16,Digital Advertising,Digital Advertising,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,18,Online Shopping Platforms,Online Shopping,0,1,-0
53-1000,Supervisors of Transportation and Material Moving Workers,19,E-Coupons & Promotion Management,E-Coupons,0.1823498175814718,2,0.18135408000759728
53-1000,Supervisors of Transportation and Material Moving Workers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,21,Mobile Payments,Mobile Payment,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,22,Gaming & Wagering Systems,Gaming,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,23,Digital Authentication,Digital Authentification,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,24,E-Learning,E-Learning,0.09256899947057617,1,0.09243730241006251
53-1000,Supervisors of Transportation and Material Moving Workers,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,26,Voice Communication,Voice Communication,0,1,-0
53-1000,Supervisors of Transportation and Material Moving Workers,27,Electronic Messaging,Electronic Messaging,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,28,Workflow Management,Workflow Management,4.091241624356016,35,2.116607593154356
53-1000,Supervisors of Transportation and Material Moving Workers,29,Cloud Storage & Data Security,Cloud Storage,0.4342491796752704,7,0.42164407491434325
53-1000,Supervisors of Transportation and Material Moving Workers,30,Information Processing,Information Processing,0,2,-0
53-1000,Supervisors of Transportation and Material Moving Workers,31,Cloud Computing,Cloud Computing,0.6207198603473834,9,0.5865106448795221
53-1000,Supervisors of Transportation and Material Moving Workers,32,Recommender Systems,Recommender Systems,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,33,Social Networking & Media Platforms,Social Networking,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,34,Digital Media Content,Digital Media Content,0.09640321643449494,1,0.09625451564587602
53-1000,Supervisors of Transportation and Material Moving Workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,1,-0
53-1000,Supervisors of Transportation and Material Moving Workers,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,38,Health Monitoring,Health Monitoring,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,39,Medical Information,Medical Information,0,0,-0
53-1000,Supervisors of Transportation and Material Moving Workers,40,E-Healthcare,E-Healthcare,0,0,-0
53-2000,Air Transportation Workers,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
53-2000,Air Transportation Workers,2,3D Printing,3D Printing,0,0,-0
53-2000,Air Transportation Workers,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
53-2000,Air Transportation Workers,4,Smart Agriculture & Water Management,Smart Agriculture,0,5,-0
53-2000,Air Transportation Workers,5,Internet of Things (IoT),IoT,0.5051790129903876,10,0.4858392704290048
53-2000,Air Transportation Workers,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
53-2000,Air Transportation Workers,7,Industrial Automation & Robot Control,Industrial Automation,6.214413215689487,91,2.5264300255272745
53-2000,Air Transportation Workers,8,Remote Monitoring & Control Systems,Remote Monitoring,1.6925608213329433,27,1.2970424713401172
53-2000,Air Transportation Workers,9,Smart Home & Intelligent Household Control,Smart Home,0.15835314225894964,6,0.15769869738185047
53-2000,Air Transportation Workers,10,Intelligent Logistics,Intelligent Logistics,0.30993074028827844,7,0.30517186535628965
53-2000,Air Transportation Workers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,116.49808700572326,1702,5.451040452912883
53-2000,Air Transportation Workers,12,Parking & Vehicle Space Management,Parking Management,0.2534036051960423,5,0.25076711647667554
53-2000,Air Transportation Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.6559020595421968,12,0.6161661829082624
53-2000,Air Transportation Workers,14,Passenger Transportation,Passenger Transportation,6.126603691083904,91,2.512382558225523
53-2000,Air Transportation Workers,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
53-2000,Air Transportation Workers,16,Digital Advertising,Digital Advertising,0,0,-0
53-2000,Air Transportation Workers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
53-2000,Air Transportation Workers,18,Online Shopping Platforms,Online Shopping,0,1,-0
53-2000,Air Transportation Workers,19,E-Coupons & Promotion Management,E-Coupons,0,1,-0
53-2000,Air Transportation Workers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
53-2000,Air Transportation Workers,21,Mobile Payments,Mobile Payment,0,0,-0
53-2000,Air Transportation Workers,22,Gaming & Wagering Systems,Gaming,0,0,-0
53-2000,Air Transportation Workers,23,Digital Authentication,Digital Authentification,0.32770685180175174,5,0.32210791409242845
53-2000,Air Transportation Workers,24,E-Learning,E-Learning,0.31987846808684617,4,0.31466022804853405
53-2000,Air Transportation Workers,25,Location-Based Services & Tracking,Location-Based Services,1.8014636645017785,32,1.3511513378316942
53-2000,Air Transportation Workers,26,Voice Communication,Voice Communication,1.1676256425603535,27,0.9950814392239553
53-2000,Air Transportation Workers,27,Electronic Messaging,Electronic Messaging,0.24882025381867517,5,0.24632178099090093
53-2000,Air Transportation Workers,28,Workflow Management,Workflow Management,0.2425094446635263,4,0.2401932044639035
53-2000,Air Transportation Workers,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
53-2000,Air Transportation Workers,30,Information Processing,Information Processing,0.7502481640113635,9,0.6933456999447482
53-2000,Air Transportation Workers,31,Cloud Computing,Cloud Computing,4.970506285101998,86,2.3066376832701416
53-2000,Air Transportation Workers,32,Recommender Systems,Recommender Systems,0.07482420446533465,2,0.07475456055071762
53-2000,Air Transportation Workers,33,Social Networking & Media Platforms,Social Networking,0,0,-0
53-2000,Air Transportation Workers,34,Digital Media Content,Digital Media Content,0.4707816945522615,7,0.4549267045391545
53-2000,Air Transportation Workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.861054568066824,15,0.7796373956622232
53-2000,Air Transportation Workers,36,Machine Learning & Neural Networks,Machine Learning,0.04274212472527162,1,0.04272912122475775
53-2000,Air Transportation Workers,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
53-2000,Air Transportation Workers,38,Health Monitoring,Health Monitoring,0.08010745631518287,1,0.08002202513356974
53-2000,Air Transportation Workers,39,Medical Information,Medical Information,0,1,-0
53-2000,Air Transportation Workers,40,E-Healthcare,E-Healthcare,0.09540158513947457,1,0.09525745899665619
53-3000,Motor Vehicle Operators,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
53-3000,Motor Vehicle Operators,2,3D Printing,3D Printing,0,0,-0
53-3000,Motor Vehicle Operators,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
53-3000,Motor Vehicle Operators,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
53-3000,Motor Vehicle Operators,5,Internet of Things (IoT),IoT,0.3088002180966054,9,0.30409184520640764
53-3000,Motor Vehicle Operators,6,Predictive Energy Management and Distribution,Energy Management,0.1856368965334435,7,0.18458689202699302
53-3000,Motor Vehicle Operators,7,Industrial Automation & Robot Control,Industrial Automation,0.10743304375418461,3,0.1072274469718491
53-3000,Motor Vehicle Operators,8,Remote Monitoring & Control Systems,Remote Monitoring,0.165781813472652,3,0.16503167393721002
53-3000,Motor Vehicle Operators,9,Smart Home & Intelligent Household Control,Smart Home,0.04092291728587808,1,0.04091150371810583
53-3000,Motor Vehicle Operators,10,Intelligent Logistics,Intelligent Logistics,1.3663166880130382,26,1.118246828861203
53-3000,Motor Vehicle Operators,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,37.5374077771394,699,4.3186625334734465
53-3000,Motor Vehicle Operators,12,Parking & Vehicle Space Management,Parking Management,85.89825789201468,1784,5.146344609147086
53-3000,Motor Vehicle Operators,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,74.20904159331654,1367,5.000078571493333
53-3000,Motor Vehicle Operators,14,Passenger Transportation,Passenger Transportation,175.8395411656402,2771,5.862727147229025
53-3000,Motor Vehicle Operators,15,Food Ordering & Vending Systems,Food Ordering,0.4080469299139165,8,0.3974963004002821
53-3000,Motor Vehicle Operators,16,Digital Advertising,Digital Advertising,2.244422294996324,51,1.5478902887020707
53-3000,Motor Vehicle Operators,17,Electronic Trading and Auctions,E-Trading,0.0523297954862302,3,0.05230594148540959
53-3000,Motor Vehicle Operators,18,Online Shopping Platforms,Online Shopping,0.11960155759468213,3,0.1193182368496717
53-3000,Motor Vehicle Operators,19,E-Coupons & Promotion Management,E-Coupons,0.41081105635574916,15,0.4000543256384246
53-3000,Motor Vehicle Operators,20,Electronic Payments & Financial Transactions,E-Payment,0.45661676762309733,13,0.4420761531231781
53-3000,Motor Vehicle Operators,21,Mobile Payments,Mobile Payment,2.3209223321336103,44,1.578589059204135
53-3000,Motor Vehicle Operators,22,Gaming & Wagering Systems,Gaming,0,0,-0
53-3000,Motor Vehicle Operators,23,Digital Authentication,Digital Authentification,0.43973099841251456,11,0.42666722072263363
